ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
33923	0.000351	0.0000213	-4.7445583	2.423217	-1.3148213	PNISR	PNN interacting serine and arginine rich protein
18916	0.0236	0.0044	-2.9984082	-2.630539	-1.3135432	HNMT	histamine N-methyltransferase
18260	0.00324	0.000342	-3.8755948	-0.23422	-1.3135213	SETBP1	SET binding protein 1
23043	0.0153	0.00249	-3.2041699	-2.101446	-1.3129245	FAM214A	family with sequence similarity 214 member A
7415	0.000429	0.0000272	-4.6698854	2.186893	-1.3122783	TBRG1	transforming growth factor beta regulator 1
2058	0.00626	0.000788	-3.5996674	-1.025327	-1.3121256	CEP68	centrosomal protein 68
6334	0.0153	0.0025	-3.2024291	-2.106016	-1.3111648	RALGAPA1	Ral GTPase activating protein catalytic alpha subunit 1
35583	0.00214	0.000203	-4.0425674	0.258489	-1.3109356	SLC12A9	solute carrier family 12 member 9
25389	0.00243	0.000238	-3.9922855	0.109082	-1.3106952	MST1	macrophage stimulating 1
36580	0.0263	0.00505	-2.9478628	-2.756983	-1.3106401	MRVI1	murine retrovirus integration site 1 homolog
44568	0.00567	0.000696	-3.6410205	-0.908729	-1.3101207	MAATS1	MYCBP associated and testis expressed 1
10908	0.000198	0.0000104	-4.9618658	3.11754	-1.3078379	SMA4	glucuronidase beta pseudogene
42227	0.00135	0.000114	-4.2260602	0.810798	-1.3054668	MT1JP	metallothionein 1J, pseudogene
23779	0.00298	0.000308	-3.909423	-0.135204	-1.3030352	TRMT10B	tRNA methyltransferase 10B
6374	0.0371	0.00787	-2.7812995	-3.163246	-1.3029232	FMO5	flavin containing monooxygenase 5
17333	0.0414	0.00909	-2.7260424	-3.294371	-1.3028328	DTWD1	DTW domain containing 1
33242	0.0347	0.00723	-2.8138086	-3.085238	-1.3021496	CAV1	caveolin 1
10196	0.000689	0.0000484	-4.4929416	1.632085	-1.30043	ARHGEF28	Rho guanine nucleotide exchange factor 28
27586	0.0404	0.00882	-2.7376822	-3.266905	-1.2956478	SAA4	serum amyloid A4, constitutive
9674	0.0224	0.00412	-3.0229318	-2.568678	-1.2938261	LZTFL1	leucine zipper transcription factor like 1
19343	0.00401	0.000447	-3.7878099	-0.48917	-1.291481	NTRK2	neurotrophic receptor tyrosine kinase 2
14011	0.0329	0.00674	-2.8401394	-3.021592	-1.2903386	RUNX1	runt related transcription factor 1
3001	0.00745	0.000986	-3.5242478	-1.236088	-1.2901847	MRVI1-AS1	MRVI1 antisense RNA 1
482	0.00095	0.0000728	-4.3668601	1.241606	-1.2898059	XBP1	X-box binding protein 1
21825	0.00214	0.000204	-4.0419354	0.256606	-1.2896025	VSIG2	V-set and immunoglobulin domain containing 2
17103	0.00172	0.000153	-4.1326609	0.528317	-1.2886037	EPM2AIP1	EPM2A interacting protein 1
13772	0.000000221	2.11E-09	-7.4569327	11.392293	-1.2885667	LOC390705	protein phosphatase 2 regulatory subunit B'', beta pseudogene
32040	0.0127	0.00195	-3.2900979	-1.873979	-1.2872976	CACNA1C	calcium voltage-gated channel subunit alpha1 C
1766	0.0348	0.00725	-2.8123787	-3.088682	-1.2859905	TP53I3	tumor protein p53 inducible protein 3
24616	0.0428	0.00949	-2.7094068	-3.333481	-1.2852086	SAA4	serum amyloid A4, constitutive
32993	0.0381	0.00815	-2.7677718	-3.195519	-1.2840673	CAV1	caveolin 1
41381	0.00376	0.000411	-3.815181	-0.409992	-1.2836309	SLC14A1	solute carrier family 14 member 1 (Kidd blood group)
20388	0.00105	0.0000828	-4.326407	1.117243	-1.2834139	LINC00623	long intergenic non-protein coding RNA 623
18132	0.00831	0.00113	-3.476637	-1.367846	-1.2827262	KIAA1683	KIAA1683
6076	0.0000804	0.00000335	-5.2991693	4.211718	-1.2823623	COL14A1	collagen type XIV alpha 1 chain
5756	0.0256	0.00487	-2.9615805	-2.722809	-1.2821883	MCTP2	multiple C2 and transmembrane domain containing 2
11134	0.000379	0.0000234	-4.715438	2.330911	-1.2820034	RGMB	repulsive guidance molecule family member b
27953	0.0151	0.00245	-3.2093738	-2.087776	-1.2817325	CCDC173	coiled-coil domain containing 173
44319	0.028	0.00547	-2.918469	-2.82985	-1.281292	EIF5	eukaryotic translation initiation factor 5
37268	0.0205	0.00368	-3.0640716	-2.464159	-1.2803501	TGFB3	transforming growth factor beta 3
12696	0.0439	0.00981	-2.6964821	-3.363748	-1.2802651	SAA4	serum amyloid A4, constitutive
43005	0.0204	0.00365	-3.0661384	-2.458884	-1.2802072	ACVR2A	activin A receptor type 2A
35784	0.0399	0.00865	-2.7450026	-3.249589	-1.2796618	LINC01596	long intergenic non-protein coding RNA 1596
36981	0.0343	0.00712	-2.819446	-3.071646	-1.2786634	PDE9A	phosphodiesterase 9A
29799	0.0368	0.00779	-2.7850411	-3.1543	-1.2783634	PCGF5	polycomb group ring finger 5
31318	0.000535	0.0000356	-4.5874319	1.927419	-1.2781489	BBS5	Bardet-Biedl syndrome 5
36617	0.00834	0.00114	-3.4746984	-1.373189	-1.2780121	CYP3A43	cytochrome P450 family 3 subfamily A member 43
44469	0.0321	0.00651	-2.8529891	-2.990383	-1.2779555	CAPS2	calcyphosine 2
25444	0.0413	0.00908	-2.7265599	-3.293152	-1.2777754	GNG11	G protein subunit gamma 11
320	0.00891	0.00124	-3.445479	-1.453519	-1.2774195	MUC3A	mucin 3A, cell surface associated
6753	0.0105	0.00153	-3.3734272	-1.649917	-1.2766344	GGT8P	gamma-glutamyltransferase 8 pseudogene
15017	0.000564	0.000038	-4.5675444	1.865076	-1.2763851	SLC25A27	solute carrier family 25 member 27
38163	0.0000675	0.00000268	-5.364522	4.425641	-1.2753546	DST	dystonin
39382	0.0069	0.000895	-3.5566958	-1.145715	-1.2749114	LPAR6	lysophosphatidic acid receptor 6
458	0.0181	0.00312	-3.1229813	-2.312903	-1.2742159	IGSF10	immunoglobulin superfamily member 10
21414	0.0117	0.00177	-3.324039	-1.783121	-1.2737275	CROCCP3	ciliary rootlet coiled-coil, rootletin pseudogene 3
2435	0.00838	0.00115	-3.4725196	-1.379193	-1.2732302	ZDHHC2	zinc finger DHHC-type containing 2
11542	0.00539	0.000651	-3.6632906	-0.845639	-1.2703664	PTGER3	prostaglandin E receptor 3
14332	0.00306	0.000318	-3.8988946	-0.166066	-1.2697488	TPM1	tropomyosin 1 (alpha)
38679	0.00179	0.000162	-4.115005	0.475228	-1.2694179	CEP68	centrosomal protein 68
16826	0.0389	0.00837	-2.7578538	-3.21911	-1.2677191	ZC2HC1A	zinc finger C2HC-type containing 1A
6060	0.00334	0.000355	-3.8633148	-0.270059	-1.2673341	ARHGEF37	Rho guanine nucleotide exchange factor 37
5410	0.0165	0.00277	-3.1654549	-2.202707	-1.2659115	MSL1	male specific lethal 1 homolog
29205	0.00159	0.00014	-4.1624763	0.618195	-1.2655343	SCN9A	sodium voltage-gated channel alpha subunit 9
32002	0.00812	0.0011	-3.4863747	-1.340981	-1.2626695	IL17RD	interleukin 17 receptor D
32276	0.0085	0.00117	-3.4664011	-1.39604	-1.2621679	NUDT10	nudix hydrolase 10
9874	0.0246	0.00464	-2.9793313	-2.67843	-1.2617393	ARRB1	arrestin beta 1
5996	0.0218	0.00397	-3.0365573	-2.534164	-1.2605659	SLC46A3	solute carrier family 46 member 3
3404	0.000051	0.00000189	-5.4686022	4.767421	-1.2603373	CSRP1	cysteine and glycine rich protein 1
21469	0.00758	0.00101	-3.5165266	-1.257524	-1.2600271	PIP4K2B	phosphatidylinositol-5-phosphate 4-kinase type 2 beta
31897	0.0283	0.00556	-2.9120357	-2.845732	-1.2588514	NDRG2	NDRG family member 2
23306	0.0491	0.0114	-2.6387676	-3.497627	-1.2582123	NRIP2	nuclear receptor interacting protein 2
36295	0.0437	0.00974	-2.6994696	-3.356761	-1.258207	PEX12	peroxisomal biogenesis factor 12
24534	0.00556	0.000678	-3.6501253	-0.882961	-1.2579267	RIBC1	RIB43A domain with coiled-coils 1
23194	0.0365	0.00772	-2.7888237	-3.145248	-1.2576351	ITIH5	inter-alpha-trypsin inhibitor heavy chain family member 5
22484	0.0121	0.00183	-3.3123063	-1.814592	-1.2573265	SH3D19	SH3 domain containing 19
34321	0.0433	0.00961	-2.7045211	-3.344934	-1.256286	CRIM1	cysteine rich transmembrane BMP regulator 1
28099	0.0139	0.0022	-3.2472495	-1.987869	-1.2550878	SEMA6A	semaphorin 6A
6960	0.00642	0.000815	-3.5882521	-1.057385	-1.2546875	GUSBP3	glucuronidase, beta pseudogene 3
11193	0.00459	0.000531	-3.7311335	-0.652192	-1.2544598	CYGB	cytoglobin
7425	0.00576	0.00071	-3.6343441	-0.927602	-1.2539387	DLK2	delta like non-canonical Notch ligand 2
32127	0.0361	0.0076	-2.794739	-3.131074	-1.2532915	LZTS1	leucine zipper tumor suppressor 1
19287	0.0322	0.00655	-2.850826	-2.995644	-1.2530904	AHNAK	AHNAK nucleoprotein
41190	0.0418	0.0092	-2.7214799	-3.305114	-1.2523902	CADPS2	calcium dependent secretion activator 2
24480	0.0000316	0.00000104	-5.6432524	5.343594	-1.2512676	PER2	period circadian clock 2
32743	0.0259	0.00495	-2.9551927	-2.738736	-1.2503928	ZNRF2P1	zinc and ring finger 2 pseudogene 1
32978	0.00895	0.00125	-3.4432507	-1.459629	-1.2492157	OR10H1	olfactory receptor family 10 subfamily H member 1
38879	0.0444	0.00996	-2.6908193	-3.376976	-1.2482975	C15orf40	chromosome 15 open reading frame 40
13628	0.00156	0.000136	-4.1704897	0.642399	-1.2480872	POM121L4P	POM121 transmembrane nucleoporin like 4, pseudogene
13952	0.0145	0.00232	-3.2282625	-2.038043	-1.2459242	COA5	cytochrome c oxidase assembly factor 5
28228	0.0202	0.00361	-3.0702827	-2.448299	-1.2458764	TGFB3	transforming growth factor beta 3
43500	0.0239	0.00448	-2.9922494	-2.646023	-1.2457832	CHDH	choline dehydrogenase
45180	0.00104	0.0000815	-4.3314107	1.132601	-1.2441659	KCNMA1	potassium calcium-activated channel subfamily M alpha 1
22390	0.000599	0.0000409	-4.5450468	1.794668	-1.2425108	TRIM58	tripartite motif containing 58
39865	0.000265	0.000015	-4.8505273	2.760631	-1.2417622	QKI	QKI, KH domain containing RNA binding
9052	0.00447	0.000512	-3.7428244	-0.618668	-1.2413324	PPP2R2B	protein phosphatase 2 regulatory subunit Bbeta
39035	0.0119	0.0018	-3.3174768	-1.800732	-1.2411111	ZNF528	zinc finger protein 528
40771	0.0119	0.0018	-3.3172714	-1.801282	-1.2399464	MTRF1	mitochondrial translational release factor 1
42094	0.00708	0.000927	-3.5451756	-1.177853	-1.2394524	ANKRD20A2	ankyrin repeat domain 20 family member A2
37831	0.0234	0.00436	-3.0016269	-2.622439	-1.2393696	PIGB	phosphatidylinositol glycan anchor biosynthesis class B
36958	0.0026	0.000258	-3.9660845	0.031575	-1.2391444	GPCPD1	glycerophosphocholine phosphodiesterase 1
15004	0.0116	0.00175	-3.3277654	-1.773112	-1.2390529	THRA	thyroid hormone receptor, alpha
2423	0.000986	0.0000766	-4.3508945	1.192469	-1.2376379	CYP3A7	cytochrome P450 family 3 subfamily A member 7
14260	0.00472	0.00055	-3.7195	-0.685496	-1.2375873	C21orf62	chromosome 21 open reading frame 62
3930	0.0383	0.00822	-2.7647264	-3.202769	-1.2368725	SLIT3	slit guidance ligand 3
29134	0.0411	0.009	-2.7299159	-3.28524	-1.2351092	CA2	carbonic anhydrase 2
10743	0.00201	0.000188	-4.0677022	0.333497	-1.2350291	ATP6V1B1	ATPase H+ transporting V1 subunit B1
33124	0.0162	0.0027	-3.175306	-2.177014	-1.2348444	SORL1	sortilin related receptor 1
21163	0.0155	0.00254	-3.1970123	-2.120225	-1.2317464	KCNIP4	potassium voltage-gated channel interacting protein 4
28528	0.00707	0.000922	-3.5466729	-1.173679	-1.2315916	TXNIP	thioredoxin interacting protein
12565	0.0112	0.00167	-3.344287	-1.728653	-1.2303814	AMIGO1	adhesion molecule with Ig like domain 1
15095	0.00000887	0.000000215	-6.1056364	6.880759	-1.2299084	ALG13	ALG13, UDP-N-acetylglucosaminyltransferase subunit
34119	0.0115	0.00172	-3.3329622	-1.759141	-1.2298	LOC105371352	uncharacterized LOC105371352
11072	0.0327	0.00667	-2.8442176	-3.011697	-1.2297238	KLHDC9	kelch domain containing 9
21086	0.000695	0.0000491	-4.4888869	1.619462	-1.2294005	THSD1	thrombospondin type 1 domain containing 1
7635	0.000133	0.00000635	-5.1085015	3.591	-1.2291461	REEP5	receptor accessory protein 5
24974	0.00991	0.00142	-3.3994753	-1.579196	-1.2287028	LOC100506242	GLLV3061
16962	0.00217	0.000207	-4.0363866	0.240077	-1.2270572	TCP11L2	t-complex 11 like 2
18411	0.0462	0.0105	-2.6707581	-3.423678	-1.2261675	EGFLAM	EGF like, fibronectin type III and laminin G domains
36180	0.0000766	0.00000314	-5.3177608	4.272518	-1.2252524	ZBTB4	zinc finger and BTB domain containing 4
11450	0.000471	0.0000306	-4.6337321	2.072926	-1.2251223	SLC10A1	solute carrier family 10 member 1
42894	0.0155	0.00254	-3.1959976	-2.122885	-1.224776	C6orf10	chromosome 6 open reading frame 10
8348	0.031	0.00625	-2.8687767	-2.951906	-1.2244603	CAV1	caveolin 1
41184	0.0265	0.0051	-2.9442363	-2.766	-1.2228286	NT5DC1	5'-nucleotidase domain containing 1
13613	0.0000805	0.00000335	-5.2986706	4.210088	-1.2204665	FOXP1	forkhead box P1
43683	0.0149	0.00242	-3.2134832	-2.076972	-1.2199773	ZNF91	zinc finger protein 91
18428	0.000397	0.0000248	-4.6975305	2.27424	-1.2190192	RABEP1	rabaptin, RAB GTPase binding effector protein 1
18738	0.00231	0.000223	-4.0134638	0.171905	-1.2181049	FAM175A	family with sequence similarity 175 member A
28424	0.0339	0.00701	-2.8254276	-3.057203	-1.2178625	TRIM6	tripartite motif containing 6
2624	0.0374	0.00795	-2.7774742	-3.172383	-1.2178606	AK9	adenylate kinase 9
40536	0.00102	0.0000803	-4.336279	1.14755	-1.2176393	LOC101927648	uncharacterized LOC101927648
44805	0.0231	0.00428	-3.0090938	-2.603625	-1.2166959	TGFBR2	transforming growth factor beta receptor 2
44297	0.0112	0.00166	-3.3455515	-1.725244	-1.2155184	CXorf23	chromosome X open reading frame 23
13640	0.0119	0.00179	-3.3189095	-1.796889	-1.2143056	ZC3H13	zinc finger CCCH-type containing 13
29888	0.033	0.00677	-2.8382826	-3.026093	-1.2140603	ARHGEF40	Rho guanine nucleotide exchange factor 40
2146	0.0295	0.00586	-2.8928587	-2.892933	-1.2133494	PCGF5	polycomb group ring finger 5
34336	0.0319	0.00648	-2.8551583	-2.985105	-1.213086	ZCCHC4	zinc finger CCHC-type containing 4
3316	0.0065	0.000828	-3.5832355	-1.071456	-1.2130816	GRK3	G protein-coupled receptor kinase 3
33837	0.0309	0.00621	-2.8706381	-2.94736	-1.2123187	CPEB3	cytoplasmic polyadenylation element binding protein 3
10709	0.048	0.0111	-2.6497647	-3.472279	-1.2111845	SASH1	SAM and SH3 domain containing 1
43811	0.00388	0.000428	-3.8020364	-0.448053	-1.2108561	PLGLB1	plasminogen-like B1
20270	0.034	0.00702	-2.8248083	-3.0587	-1.2104561	BEX2	brain expressed X-linked 2
5784	0.00182	0.000166	-4.1070422	0.451318	-1.2104019	ZNF177	zinc finger protein 177
32900	0.0326	0.00666	-2.8448733	-3.010106	-1.2094082	U2AF1L4	U2 small nuclear RNA auxiliary factor 1 like 4
20718	0.0363	0.00767	-2.7913676	-3.139155	-1.2083991	ZNF346	zinc finger protein 346
38890	0.00168	0.00015	-4.1403987	0.551615	-1.2066166	LHFP	lipoma HMGIC fusion partner
37727	0.0381	0.00816	-2.7673679	-3.196481	-1.2043444	HAS3	hyaluronan synthase 3
18420	0.0127	0.00195	-3.2905149	-1.872866	-1.2033347	ZNF395	zinc finger protein 395
42297	0.00251	0.000248	-3.9794245	0.071007	-1.203272	RPAIN	RPA interacting protein
5835	0.0164	0.00274	-3.169865	-2.191211	-1.2020969	SIRPA	signal regulatory protein alpha
17862	0.0161	0.00267	-3.17939	-2.166348	-1.2017744	FLJ36840	uncharacterized LOC645524
1829	0.00333	0.000354	-3.8643118	-0.267152	-1.1996144	SULT2B1	sulfotransferase family 2B member 1
23710	0.00352	0.00038	-3.841241	-0.33434	-1.1994889	ZBTB20	zinc finger and BTB domain containing 20
22055	0.00029	0.0000168	-4.8163634	2.651598	-1.1991365	DMTN	dematin actin binding protein
37368	0.015	0.00243	-3.2115815	-2.081973	-1.1975714	PLA2R1	phospholipase A2 receptor 1
21554	0.0000169	0.000000476	-5.8734407	6.107113	-1.1969785	ZNF219	zinc finger protein 219
14749	0.00108	0.0000851	-4.3179092	1.091178	-1.1964526	RUFY2	RUN and FYVE domain containing 2
5733	0.0135	0.00211	-3.2612606	-1.950728	-1.1964157	LBH	limb bud and heart development
20580	0.00647	0.000823	-3.5850572	-1.066347	-1.1963281	ZNF620	zinc finger protein 620
28381	0.000683	0.000048	-4.4957149	1.640721	-1.1951339	SEC24D	SEC24 homolog D, COPII coat complex component
15953	0.000115	0.00000528	-5.1637198	3.770207	-1.1950282	IP6K2	inositol hexakisphosphate kinase 2
14187	0.00161	0.000142	-4.1572357	0.602377	-1.1949872	LOC100506990	uncharacterized LOC100506990
9404	0.0473	0.0108	-2.6574489	-3.454522	-1.1936037	LOH12CR2	loss of heterozygosity, 12, chromosomal region 2 (non-protein coding)
39977	0.0292	0.00578	-2.8979996	-2.880301	-1.1919888	C1orf116	chromosome 1 open reading frame 116
27208	0.00505	0.000598	-3.6916584	-0.764979	-1.1915275	RBM19	RNA binding motif protein 19
42200	0.0106	0.00156	-3.3682737	-1.663871	-1.1906832	IFT88	intraflagellar transport 88
16249	0.0435	0.00969	-2.7013333	-3.352399	-1.1902341	SERPINA6	serpin family A member 6
22408	0.0404	0.0088	-2.7385342	-3.264892	-1.1884217	MAP9	microtubule associated protein 9
23186	0.0119	0.0018	-3.317106	-1.801726	-1.1872712	CRMP1	collapsin response mediator protein 1
13212	0.0104	0.00151	-3.3788898	-1.635113	-1.1862731	KIRREL	kin of IRRE like (Drosophila)
3362	0.032	0.00649	-2.8540781	-2.987734	-1.1858695	DEPTOR	DEP domain containing MTOR-interacting protein
187	0.0173	0.00296	-3.1425838	-2.262163	-1.1855495	DET1	de-etiolated homolog 1 (Arabidopsis)
35709	0.0316	0.0064	-2.8597085	-2.974025	-1.183456	ADAM22	ADAM metallopeptidase domain 22
6784	0.0287	0.00566	-2.9054797	-2.861892	-1.1812819	KLHDC1	kelch domain containing 1
28441	0.00278	0.000283	-3.9362687	-0.056329	-1.18112	TOM1L2	target of myb1 like 2 membrane trafficking protein
41322	0.00147	0.000126	-4.1936049	0.71233	-1.1803945	CAV3	caveolin 3
17049	0.00133	0.000111	-4.2353458	0.839029	-1.1803781	HRASLS5	HRAS like suppressor family member 5
8357	0.00298	0.000308	-3.9091732	-0.135937	-1.1802637	CERS5	ceramide synthase 5
18841	0.01	0.00144	-3.3949975	-1.591376	-1.1787988	ABCB9	ATP binding cassette subfamily B member 9
6885	0.0484	0.0112	-2.6459776	-3.481017	-1.1782908	RPS6KA5	ribosomal protein S6 kinase A5
38966	0.0324	0.0066	-2.848017	-3.002471	-1.1775091	FAM219B	family with sequence similarity 219 member B
43190	0.00584	0.000722	-3.6290246	-0.942626	-1.1768824	DPY19L2P4	DPY19L2 pseudogene 4
16178	0.0106	0.00154	-3.3711565	-1.656067	-1.1763657	NLGN4X	neuroligin 4, X-linked
25627	0.0229	0.00422	-3.0137711	-2.591825	-1.1761874	MYNN	myoneurin
25198	0.0328	0.0067	-2.8425856	-3.015658	-1.176051	FAM204A	family with sequence similarity 204 member A
38573	0.00436	0.000497	-3.7525856	-0.590637	-1.1750951	LTBP2	latent transforming growth factor beta binding protein 2
5442	0.000133	0.00000637	-5.1078537	3.5889	-1.1747682	ECHDC2	enoyl-CoA hydratase domain containing 2
2831	0.00365	0.000397	-3.8267003	-0.376584	-1.1723737	MMP19	matrix metallopeptidase 19
16562	0.0185	0.0032	-3.1141155	-2.335785	-1.1718388	TPBG	trophoblast glycoprotein
7289	0.0123	0.00188	-3.3025277	-1.840771	-1.1713232	BBOF1	basal body orientation factor 1
41542	0.0234	0.00435	-3.0025284	-2.620169	-1.1709098	SYT17	synaptotagmin 17
12605	0.0457	0.0103	-2.6760473	-3.411389	-1.1707622	CHRNA2	cholinergic receptor nicotinic alpha 2 subunit
27080	0.0231	0.00427	-3.0094253	-2.60279	-1.1697685	ZNF552	zinc finger protein 552
20105	0.00206	0.000194	-4.0581763	0.305045	-1.1684297	CLK4	CDC like kinase 4
15258	0.00555	0.000676	-3.6510913	-0.880225	-1.1682457	TXNIP	thioredoxin interacting protein
21042	0.0452	0.0102	-2.6823332	-3.396762	-1.1675438	TTC28	tetratricopeptide repeat domain 28
41319	0.000966	0.0000742	-4.3606961	1.222627	-1.1675326	HBA2	hemoglobin subunit alpha 2
39037	0.00633	0.0008	-3.5947509	-1.039141	-1.167227	MYO15B	myosin XVB
31288	0.0179	0.00307	-3.1285734	-2.298449	-1.1670925	RORA	RAR related orphan receptor A
33458	0.00264	0.000264	-3.958547	0.009323	-1.1651356	GUSBP3	glucuronidase, beta pseudogene 3
33857	0.0276	0.00537	-2.9254295	-2.812639	-1.1650636	LEPR	leptin receptor
34683	0.0332	0.00681	-2.8363503	-3.030776	-1.1649085	DBT	dihydrolipoamide branched chain transacylase E2
28324	0.0204	0.00365	-3.0664164	-2.458174	-1.1648785	POTEG	POTE ankyrin domain family member G
4503	0.000121	0.00000561	-5.1455307	3.711123	-1.1646204	BDP1	B double prime 1, subunit of RNA polymerase III transcription initiation factor IIIB
19132	0.0499	0.0117	-2.6294113	-3.519132	-1.1645512	MAATS1	MYCBP associated and testis expressed 1
29746	0.0315	0.00635	-2.8626511	-2.966852	-1.1633033	LOC105377832	uncharacterized LOC105377832
14400	0.0368	0.00777	-2.7861334	-3.151687	-1.1626288	SERP2	stress-associated endoplasmic reticulum protein family member 2
7028	0.0264	0.00507	-2.9466902	-2.759899	-1.1624112	SPINK5	serine peptidase inhibitor, Kazal type 5
5165	0.0363	0.00764	-2.7926188	-3.136156	-1.1605076	DPY19L2	dpy-19 like 2
30146	0.00952	0.00135	-3.4169493	-1.531575	-1.1601529	APBB3	amyloid beta precursor protein binding family B member 3
27074	0.00069	0.0000486	-4.492095	1.629449	-1.1593766	ATG14	autophagy related 14
15150	0.0103	0.00149	-3.3837983	-1.621798	-1.1583825	MYOM2	myomesin 2
27945	0.0487	0.0113	-2.6422602	-3.489585	-1.1574678	SAP18	Sin3A associated protein 18
17189	0.0071	0.000929	-3.5443746	-1.180085	-1.1569922	SLC22A23	solute carrier family 22 member 23
31611	0.0469	0.0107	-2.6624415	-3.442965	-1.1566936	FAM161B	family with sequence similarity 161 member B
35650	0.0334	0.00686	-2.8336566	-3.0373	-1.1541141	KLK3	kallikrein related peptidase 3
40107	0.0147	0.00237	-3.2205557	-2.058357	-1.1525671	SH3D19	SH3 domain containing 19
3158	0.00734	0.000968	-3.5303082	-1.219244	-1.1512643	RGL2	ral guanine nucleotide dissociation stimulator like 2
38157	0.0495	0.0115	-2.6338363	-3.508968	-1.1509756	ST7-AS1	ST7 antisense RNA 1
701	0.0337	0.00695	-2.8284965	-3.049785	-1.1504442	LOC100506124	uncharacterized LOC100506124
9904	0.0396	0.00857	-2.7485596	-3.241163	-1.150025	MTURN	maturin, neural progenitor differentiation regulator homolog (Xenopus)
41131	0.0117	0.00177	-3.3237412	-1.783921	-1.149457	CC2D2A	coiled-coil and C2 domain containing 2A
14820	0.00739	0.000975	-3.5278031	-1.226208	-1.1486445	PHC1	polyhomeotic homolog 1
18419	0.0135	0.00212	-3.260829	-1.951874	-1.1478905	STX18-AS1	STX18 antisense RNA 1 (head to head)
18468	0.00000192	3.17E-08	-6.6638383	8.747357	-1.1469878	LOC55338	uncharacterized LOC55338
17578	0.00345	0.00037	-3.8491458	-0.311342	-1.1469676	SSBP2	single stranded DNA binding protein 2
7588	0.00659	0.000843	-3.5771528	-1.088502	-1.1465263	LOC100506990	uncharacterized LOC100506990
43873	0.0134	0.00209	-3.2648234	-1.941269	-1.1458501	FAM126A	family with sequence similarity 126 member A
30514	0.000213	0.0000114	-4.9342777	3.028885	-1.1448006	KIAA1217	KIAA1217
19857	0.0436	0.00972	-2.7002795	-3.354866	-1.1446988	RMDN2	regulator of microtubule dynamics 2
21078	0.0189	0.00331	-3.1022395	-2.366371	-1.1439218	OR51Q1	olfactory receptor family 51 subfamily Q member 1 (gene/pseudogene)
24552	0.0235	0.00437	-3.0006791	-2.624825	-1.1435252	SCARA5	scavenger receptor class A member 5
31975	0.000378	0.0000233	-4.7166138	2.334635	-1.1433892	LINC00680-GUSBP4	LINC00680-GUSBP4 readthrough
15231	0.0157	0.00259	-3.1896816	-2.139431	-1.143381	SLC7A14	solute carrier family 7 member 14
33336	0.0225	0.00413	-3.0221011	-2.570779	-1.1433399	EZH1	enhancer of zeste 1 polycomb repressive complex 2 subunit
20892	0.00358	0.000387	-3.8351433	-0.352065	-1.1430947	LINC01530	long intergenic non-protein coding RNA 1530
37491	0.0161	0.00266	-3.1804128	-2.163675	-1.1428009	TMPRSS2	transmembrane protease, serine 2
19999	0.00791	0.00107	-3.4976016	-1.309954	-1.1411738	NEK3	NIMA related kinase 3
14800	0.00358	0.000387	-3.8348879	-0.352807	-1.1410731	UTRN	utrophin
44085	0.0159	0.00262	-3.1857798	-2.149643	-1.1404683	RGS12	regulator of G-protein signaling 12
28832	0.0106	0.00154	-3.3715869	-1.654902	-1.1390394	CCDC30	coiled-coil domain containing 30
2602	0.0499	0.0116	-2.6294898	-3.518952	-1.1390348	LOC286191	uncharacterized LOC286191
28641	0.00543	0.000657	-3.6602746	-0.854196	-1.1385123	RPP30	ribonuclease P/MRP subunit p30
23048	0.0192	0.00337	-3.0957117	-2.383151	-1.1364172	PTEN	phosphatase and tensin homolog
31887	0.0185	0.0032	-3.1137582	-2.336707	-1.1348856	CALCOCO2	calcium binding and coiled-coil domain 2
44832	0.0423	0.00935	-2.7151548	-3.319987	-1.1333631	EPB41L4A	erythrocyte membrane protein band 4.1 like 4A
42261	0.00798	0.00108	-3.4938239	-1.3204	-1.1305389	CYP2B6	cytochrome P450 family 2 subfamily B member 6
27399	0.0172	0.00292	-3.1463658	-2.25235	-1.1297149	PPM1A	protein phosphatase, Mg2+/Mn2+ dependent 1A
33209	0.000372	0.0000229	-4.7225461	2.353426	-1.1294239	TSPYL2	TSPY like 2
28478	0.0403	0.00877	-2.7400314	-3.261352	-1.1291437	C16orf89	chromosome 16 open reading frame 89
13691	0.000233	0.0000128	-4.8990093	2.915756	-1.128582	SHC2	SHC adaptor protein 2
1779	0.0139	0.00221	-3.246263	-1.990481	-1.1282238	POLK	DNA polymerase kappa
41679	0.000229	0.0000125	-4.905158	2.935462	-1.1280348	LINC01366	long intergenic non-protein coding RNA 1366
14550	0.000146	0.00000717	-5.0725833	3.47469	-1.1272897	GOLGA8A	golgin A8 family member A
24106	0.0384	0.00824	-2.7635939	-3.205464	-1.1262202	IL6ST	interleukin 6 signal transducer
35702	0.0274	0.00533	-2.9276976	-2.807026	-1.1254244	CARF	calcium responsive transcription factor
7178	0.0233	0.00432	-3.0053645	-2.613026	-1.1244574	ZNF540	zinc finger protein 540
16081	0.0267	0.00514	-2.9413478	-2.773176	-1.1243887	LAMTOR3	late endosomal/lysosomal adaptor, MAPK and MTOR activator 3
41802	0.000539	0.000036	-4.5845012	1.918226	-1.1205217	TCEAL7	transcription elongation factor A like 7
8840	0.0000276	0.000000879	-5.6936096	5.510265	-1.1193934	PAPD4	poly(A) RNA polymerase D4, non-canonical
