ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
58994_at	0.00000234	0.000000765	-5.14402	4.88094	-1.00685479	CC2D1A	coiled-coil and C2 domain containing 1A
208798_x_at	0.00498	0.00257	-3.061905	-2.83656	-1.00602768	GOLGA8A	golgin A8 family member A
219587_at	0.0264	0.0154	-2.448515	-4.45418	-1.00491652	TTC12	tetratricopeptide repeat domain 12
205654_at	0.00000703	0.00000245	-4.885389	3.75547	-1.00446586	C4BPA	complement component 4 binding protein alpha
227855_at	6.28E-18	4.39E-19	-10.158463	32.61344	-1.00438429	ARHGEF40	Rho guanine nucleotide exchange factor 40
1559127_x_at	2.87E-21	1.19E-22	-11.45374	40.75673	-1.00433252	RRP12	ribosomal RNA processing 12 homolog
219111_s_at	5.64E-10	1.16E-10	-6.890494	13.46689	-1.00427469	DDX54	DEAD-box helicase 54
215322_at	0.00296	0.00148	-3.234463	-2.32335	-1.00418405	LONRF1	LON peptidase N-terminal domain and ring finger 1
230619_at	0.0028	0.0014	-3.251511	-2.2713	-1.00390355	ARNT	aryl hydrocarbon receptor nuclear translocator
228636_at	0.00135	0.000643	-3.480327	-1.54969	-1.00368395	BHLHE22	basic helix-loop-helix family member e22
218707_at	2.73E-13	3.6E-14	-8.30848	21.41825	-1.00365561	ZNF444	zinc finger protein 444
225905_s_at	3.48E-09	7.95E-10	-6.531423	11.57688	-1.00325616	ST3GAL3	ST3 beta-galactoside alpha-2,3-sialyltransferase 3
221005_s_at	8.75E-14	1.08E-14	-8.511366	22.60869	-1.00298545	PTDSS2	phosphatidylserine synthase 2
201978_s_at	0.000000025	6.34E-09	-6.131919	9.54434	-1.00260968	KIAA0141	KIAA0141
36888_at	2.76E-11	4.8E-12	-7.463816	16.59584	-1.00229798	HAUS5	HAUS augmin like complex subunit 5
233175_at	1.34E-18	8.53E-20	-10.418883	34.23705	-1.00211914	ZNF460	zinc finger protein 460
226449_at	6.75E-08	1.82E-08	-5.923869	8.51744	-1.00165442	CEP120	centrosomal protein 120
231993_at	0.0285	0.0168	-2.417083	-4.52813	-1.00164575	ITGBL1	integrin subunit beta like 1
204100_at	0.0124	0.00686	-2.738642	-3.72996	-1.00144775	THRA	thyroid hormone receptor, alpha
1558777_at	4.46E-28	5.67E-30	-14.085799	57.49678	-1.00136885	MKL2	MKL1/myocardin like 2
227820_at	6.1E-19	3.66E-20	-10.552982	35.07628	-1.00092436	TBC1D25	TBC1 domain family member 25
1556272_a_at	1.36E-49	8.98E-53	-22.89874	109.56586	-1.00074101	LOC101928896	uncharacterized LOC101928896
1556107_at	2.76E-21	1.14E-22	-11.460425	40.79911	-1.00056416	LOC105372881	uncharacterized LOC105372881
203255_at	2.69E-09	6.05E-10	-6.583005	11.84484	-1.00020061	FBXO11	F-box protein 11
219130_at	0.000551	0.000248	3.747666	-0.65341	1.00043554	TRMT13	tRNA methyltransferase 13 homolog
201599_at	0.00119	0.000562	3.519121	-1.42314	1.0004695	OAT	ornithine aminotransferase
214953_s_at	0.00622	0.00327	2.985702	-3.05522	1.00061265	APP	amyloid beta precursor protein
1554152_a_at	0.0000818	0.0000328	4.272465	1.26527	1.00076709	OGDH	oxoglutarate dehydrogenase
201177_s_at	0.0000244	0.00000909	4.582896	2.49438	1.0010087	UBA2	ubiquitin like modifier activating enzyme 2
201606_s_at	1.94E-10	3.73E-11	7.097009	14.57897	1.00108039	PWP1	PWP1 homolog, endonuclein
205194_at	0.00606	0.00317	2.995109	-3.0285	1.00111481	PSPH	phosphoserine phosphatase
203293_s_at	0.0329	0.0196	2.357836	-4.66512	1.00116934	LMAN1	lectin, mannose binding 1
223046_at	0.00000697	0.00000243	4.887269	3.7635	1.00118008	EGLN1	egl-9 family hypoxia inducible factor 1
224796_at	0.0000152	0.00000554	4.698962	2.97103	1.00132895	ASAP1	ArfGAP with SH3 domain, ankyrin repeat and PH domain 1
222837_s_at	0.00186	0.000899	3.382758	-1.8626	1.00151288	NAA15	N(alpha)-acetyltransferase 15, NatA auxiliary subunit
210573_s_at	0.000748	0.000342	3.65869	-0.95796	1.00171187	POLR3C	RNA polymerase III subunit C
204440_at	0.000273	0.000118	3.946698	0.04996	1.00198683	CD83	CD83 molecule
228937_at	0.00149	0.000714	3.450018	-1.64771	1.00222555	LACC1	laccase domain containing 1
219526_at	0.00000299	0.000000991	5.08732	4.63059	1.00222815	C14orf169	chromosome 14 open reading frame 169
216449_x_at	7.5E-10	1.56E-10	6.835477	13.17364	1.00224452	HSP90B1	heat shock protein 90 beta family member 1
212626_x_at	7.16E-19	4.33E-20	10.526198	34.90849	1.00263054	HNRNPC	heterogeneous nuclear ribonucleoprotein C (C1/C2)
208809_s_at	4.5E-12	7.07E-13	7.799233	18.48309	1.00281876	C6orf62	chromosome 6 open reading frame 62
224927_at	0.0000789	0.0000315	4.282248	1.30297	1.00356472	PPP1R18	protein phosphatase 1 regulatory subunit 18
215772_x_at	0.0000113	0.00000403	4.772177	3.27637	1.00417633	SUCLG2	succinate-CoA ligase GDP-forming beta subunit
1555896_a_at	0.0000187	0.00000689	4.648043	2.7608	1.00447746	ADAM15	ADAM metallopeptidase domain 15
221602_s_at	0.0106	0.00576	2.798354	-3.57172	1.00467791	FCMR	Fc fragment of IgM receptor
213518_at	7.29E-08	1.97E-08	5.907654	8.43836	1.00478841	PRKCI	protein kinase C iota
208715_at	0.0000015	0.000000479	5.245529	5.33411	1.00519201	TMCO1	transmembrane and coiled-coil domains 1
204353_s_at	0.000263	0.000113	3.956925	0.08691	1.00519577	POT1	protection of telomeres 1
217975_at	0.00116	0.000544	3.528134	-1.39357	1.00523409	TCEAL9	transcription elongation factor A like 9
229723_at	0.0409	0.0248	2.266019	-4.87113	1.00538897	TAGAP	T-cell activation RhoGTPase activating protein
1554676_at	0.00989	0.00537	2.822053	-3.50806	1.00558082	SRGN	serglycin
210251_s_at	9.45E-08	2.59E-08	5.852509	8.17045	1.00561976	RUFY3	RUN and FYVE domain containing 3
232183_at	0.00318	0.00159	3.211237	-2.39388	1.00565849	SERAC1	serine active site containing 1
225926_at	0.000605	0.000273	3.72041	-0.74736	1.005724	VTI1B	vesicle transport through interaction with t-SNAREs 1B
226075_at	0.00661	0.00349	2.964704	-3.11461	1.00583075	SPSB1	splA/ryanodine receptor domain and SOCS box containing 1
226251_at	4.83E-10	9.81E-11	6.920762	13.62878	1.00606151	ASXL2	additional sex combs like 2, transcriptional regulator
225260_s_at	1.5E-10	2.85E-11	7.145873	14.84464	1.00651952	MRPL32	mitochondrial ribosomal protein L32
203847_s_at	0.0000109	0.00000389	4.780148	3.30982	1.00798195	AKAP8	A-kinase anchoring protein 8
211727_s_at	0.000157	0.0000655	4.098353	0.606	1.00832475	COX11	COX11, cytochrome c oxidase copper chaperone
202911_at	0.00000963	0.00000342	4.810075	3.43581	1.00832696	MSH6	mutS homolog 6
210514_x_at	0.0000444	0.0000172	4.430896	1.88411	1.00840221	HLA-G	major histocompatibility complex, class I, G
213646_x_at	6.55E-14	7.94E-15	8.562878	22.9127	1.00847782	TUBA1B	tubulin alpha 1b
217766_s_at	4.61E-08	1.21E-08	6.004753	8.91399	1.00867465	TMEM50A	transmembrane protein 50A
204204_at	0.00307	0.00153	3.222966	-2.35832	1.0087876	SLC31A2	solute carrier family 31 member 2
209020_at	0.000000106	2.92E-08	5.828205	8.0529	1.00909731	OSER1	oxidative stress responsive serine rich 1
220046_s_at	4.94E-08	0.000000013	5.989807	8.84046	1.0093585	CCNL1	cyclin L1
201518_at	0.0000169	0.00000618	4.673455	2.8655	1.00941287	CBX1	chromobox 1
202154_x_at	0.000000645	0.000000197	5.435376	6.19837	1.00960317	TUBB3	tubulin beta 3 class III
207732_s_at	0.00195	0.000949	3.366727	-1.91328	1.00991834	DLG3	discs large MAGUK scaffold protein 3
219143_s_at	0.0209	0.012	2.54106	-4.23128	1.01010963	RPP25	ribonuclease P/MRP subunit p25
220171_x_at	0.000000495	0.000000149	5.493573	6.46758	1.01044071	GPALPP1	GPALPP motifs containing 1
204123_at	0.000102	0.0000415	4.213828	1.04078	1.010659	LIG3	DNA ligase 3
223212_at	0.000000757	0.000000233	5.399552	6.03364	1.01075833	ZDHHC16	zinc finger DHHC-type containing 16
227502_at	0.000526	0.000236	3.761163	-0.60668	1.01093383	KIAA1147	KIAA1147
203653_s_at	0.000466	0.000207	3.795743	-0.48629	1.01095321	COIL	coilin
224691_at	2.74E-11	4.76E-12	7.465423	16.60479	1.01096287	UHMK1	U2AF homology motif (UHM) kinase 1
218903_s_at	0.00000125	0.000000397	5.285905	5.51611	1.01116917	NABP2	nucleic acid binding protein 2
1555788_a_at	0.0143	0.00798	2.685853	-3.86727	1.01118869	TRIB3	tribbles pseudokinase 3
228505_s_at	0.00453	0.00232	3.094069	-2.74279	1.01138242	TMEM170A	transmembrane protein 170A
228869_at	0.0215	0.0124	2.529354	-4.2599	1.01152432	SNX20	sorting nexin 20
223857_x_at	1.25E-09	2.69E-10	6.734771	12.64023	1.01157707	EMC4	ER membrane protein complex subunit 4
229453_at	0.00458	0.00236	3.089839	-2.75517	1.01179794	PDIA3	protein disulfide isomerase family A member 3
223486_at	0.002	0.000974	3.359244	-1.93686	1.01218583	GTPBP8	GTP binding protein 8 (putative)
202123_s_at	0.00000295	0.000000977	5.090429	4.64426	1.01222896	ABL1	ABL proto-oncogene 1, non-receptor tyrosine kinase
1553959_a_at	0.000294	0.000127	3.925969	-0.02471	1.01254674	B3GALT6	beta-1,3-galactosyltransferase 6
200971_s_at	4.69E-11	8.36E-12	7.365354	16.04944	1.01270716	SERP1	stress-associated endoplasmic reticulum protein 1
218519_at	0.000000811	0.000000251	5.384176	5.96318	1.01271866	SLC35A5	solute carrier family 35 member A5
201961_s_at	0.000000105	0.000000029	5.829809	8.06065	1.01273638	RNF41	ring finger protein 41
202050_s_at	0.0000002	5.73E-08	5.691641	7.39837	1.01279761	ZMYM4	zinc finger MYM-type containing 4
201284_s_at	0.0000572	0.0000224	4.366171	1.62915	1.01279782	APEH	acylaminoacyl-peptide hydrolase
211971_s_at	1.07E-08	2.6E-09	6.3049	10.41489	1.01293682	LRPPRC	leucine rich pentatricopeptide repeat containing
225201_s_at	0.000000253	7.33E-08	5.64091	7.15785	1.01297909	MRPL14	mitochondrial ribosomal protein L14
221427_s_at	0.000282	0.000122	3.93815	0.01913	1.01307179	CCNL2	cyclin L2
222037_at	0.00934	0.00504	2.842875	-3.45172	1.01340954	MCM4	minichromosome maintenance complex component 4
222875_at	0.00000873	0.00000308	4.833479	3.53475	1.013485	DHX33	DEAH-box helicase 33
242943_at	0.00229	0.00112	3.317078	-2.06889	1.01385671	ST8SIA4	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4
212733_at	0.00000165	0.000000532	5.222865	5.23239	1.01421185	RUBCN	RUN and cysteine rich domain containing beclin 1 interacting protein
232898_at	0.022	0.0127	2.521273	-4.27958	1.01430627	DAB2	DAB2, clathrin adaptor protein
212268_at	0.0000487	0.0000189	4.407403	1.79123	1.01432177	SERPINB1	serpin family B member 1
201121_s_at	0.0000016	0.000000514	5.230599	5.26706	1.01443483	PGRMC1	progesterone receptor membrane component 1
209572_s_at	1.71E-08	4.25E-09	6.209958	9.93524	1.0144458	EED	embryonic ectoderm development
222789_at	0.00000955	0.00000338	4.812147	3.44455	1.0147038	RSBN1	round spermatid basic protein 1
212474_at	0.000000903	0.000000281	5.360177	5.85347	1.01492343	AVL9	AVL9 cell migration associated
201145_at	0.00000137	0.000000436	5.265819	5.42545	1.01509715	HAX1	HCLS1 associated protein X-1
242103_at	0.0194	0.0111	2.569882	-4.1603	1.01522875	TMEM86A	transmembrane protein 86A
1554415_at	0.000303	0.000131	3.917434	-0.05535	1.01535784	TAF5L	TATA-box binding protein associated factor 5 like
223358_s_at	0.000848	0.000391	3.621263	-1.08422	1.01547112	PDE7A	phosphodiesterase 7A
201281_at	0.00000263	0.000000867	5.116663	4.7599	1.01557009	ADRM1	adhesion regulating molecule 1
202498_s_at	0.00276	0.00137	3.256851	-2.25495	1.01603305	SLC2A3	solute carrier family 2 member 3
1558943_x_at	0.000000888	0.000000275	5.364158	5.87164	1.01612897	ZNF765	zinc finger protein 765
229322_at	2.6E-11	4.5E-12	7.475207	16.65929	1.01624741	PPP2R5E	protein phosphatase 2 regulatory subunit B'epsilon
201438_at	0.015	0.0084	2.667965	-3.91324	1.01702064	COL6A3	collagen type VI alpha 3 chain
202826_at	0.000302	0.000131	3.918805	-0.05044	1.01716832	SPINT1	serine peptidase inhibitor, Kunitz type 1
204454_at	0.0111	0.00605	2.781612	-3.6164	1.01736053	LDOC1	leucine zipper down-regulated in cancer 1
1553715_s_at	0.000734	0.000335	3.664131	-0.93952	1.01736181	MCRIP2	MAPK regulated corepressor interacting protein 2
243084_at	0.0204	0.0117	2.550653	-4.20773	1.0176074	CALD1	caldesmon 1
221507_at	0.000000812	0.000000251	5.383956	5.96217	1.01770681	TNPO2	transportin 2
220147_s_at	0.0106	0.00576	2.798415	-3.57156	1.01794364	FAM60A	family with sequence similarity 60 member A
224789_at	0.000000263	7.63E-08	5.632531	7.11826	1.01806991	DCAF12	DDB1 and CUL4 associated factor 12
215342_s_at	0.00374	0.0019	3.157592	-2.55505	1.01901992	RABGAP1L	RAB GTPase activating protein 1 like
212492_s_at	0.00722	0.00383	2.93398	-3.20083	1.01902608	KDM4B	lysine demethylase 4B
226732_at	3.75E-09	8.59E-10	6.516724	11.50074	1.01911864	RBM33	RNA binding motif protein 33
201596_x_at	0.0229	0.0132	2.506141	-4.31628	1.01923269	KRT18	keratin 18
227548_at	0.00314	0.00157	3.215097	-2.38218	1.01952046	ORMDL1	ORMDL sphingolipid biosynthesis regulator 1
222479_s_at	0.00000267	0.000000879	5.113648	4.74659	1.01962981	DYNC1LI1	dynein cytoplasmic 1 light intermediate chain 1
1555852_at	0.0364	0.0218	2.315243	-4.76164	1.0196566	PSMB8-AS1	PSMB8 antisense RNA 1 (head to head)
203525_s_at	5.02E-08	1.33E-08	5.986555	8.82448	1.01970615	APC	APC, WNT signaling pathway regulator
203588_s_at	0.0071	0.00376	2.939832	-3.18447	1.01977611	TFDP2	transcription factor Dp-2
238164_at	0.0334	0.0199	2.351212	-4.68024	1.01990378	USP6NL	USP6 N-terminal like
227638_at	0.000352	0.000154	3.875304	-0.20583	1.01998308	EPG5	ectopic P-granules autophagy protein 5 homolog
203396_at	3.26E-08	8.4E-09	6.076764	9.26992	1.0200006	PSMA4	proteasome subunit alpha 4
211661_x_at	0.00185	0.000896	3.383611	-1.8599	1.02056243	PTAFR	platelet activating factor receptor
200703_at	3.26E-16	2.89E-17	9.485934	28.46565	1.02076507	DYNLL1	dynein light chain LC8-type 1
206249_at	0.000877	0.000405	3.611298	-1.11764	1.02078523	MAP3K13	mitogen-activated protein kinase kinase kinase 13
225567_at	0.00249	0.00123	3.28966	-2.15396	1.02123016	INAFM2	InaF motif containing 2
228005_at	1.49E-08	3.68E-09	6.238057	10.07673	1.02125767	ZXDB	zinc finger, X-linked, duplicated B
203031_s_at	0.0000248	0.00000926	4.578526	2.47661	1.02128773	UROS	uroporphyrinogen III synthase
227296_at	0.00411	0.0021	3.126407	-2.64764	1.02129627	MFSD3	major facilitator superfamily domain containing 3
201699_at	8.18E-10	1.71E-10	6.818276	13.08222	1.02140474	PSMC6	proteasome 26S subunit, ATPase 6
218443_s_at	5.69E-11	1.03E-11	7.328786	15.84743	1.02152816	DAZAP1	DAZ associated protein 1
212944_at	0.000139	0.0000574	4.132214	0.73248	1.02156318	SLC5A3	solute carrier family 5 member 3
1554588_a_at	0.0012	0.000566	3.516819	-1.43068	1.02162651	TTC30B	tetratricopeptide repeat domain 30B
203312_x_at	1.52E-10	2.88E-11	7.14376	14.83313	1.02169668	ARF6	ADP ribosylation factor 6
209258_s_at	0.00122	0.000578	3.510808	-1.45036	1.02207109	SMC3	structural maintenance of chromosomes 3
226505_x_at	0.000392	0.000173	3.845008	-0.3132	1.02225876	USP32	ubiquitin specific peptidase 32
222133_s_at	0.000108	0.0000441	4.198857	0.98386	1.02256716	PHF20L1	PHD finger protein 20-like 1
241682_at	0.00687	0.00363	2.951065	-3.15298	1.02276878	KLHL23	kelch like family member 23
202651_at	0.00000719	0.00000251	4.87979	3.73158	1.02305492	LPGAT1	lysophosphatidylglycerol acyltransferase 1
242272_at	0.00000361	0.00000121	5.0436	4.43892	1.02349119	ZNF785	zinc finger protein 785
216032_s_at	0.000000306	8.98E-08	5.599124	6.96082	1.02353654	ERGIC3	ERGIC and golgi 3
209515_s_at	0.000124	0.000051	4.161709	0.84333	1.02359051	RAB27A	RAB27A, member RAS oncogene family
213957_s_at	0.000000969	0.000000302	5.344328	5.7812	1.02362984	CEP350	centrosomal protein 350
239376_at	0.000761	0.000349	3.653464	-0.97566	1.02375081	DCLRE1C	DNA cross-link repair 1C
219146_at	0.00000375	0.00000126	5.034433	4.39888	1.02385002	TEFM	transcription elongation factor, mitochondrial
203834_s_at	0.00000419	0.00000142	5.007953	4.28353	1.02405148	TGOLN2	trans-golgi network protein 2
203061_s_at	0.000000846	0.000000262	5.374749	5.92004	1.02408632	MDC1	mediator of DNA damage checkpoint 1
207956_x_at	0.00000698	0.00000243	4.887065	3.76263	1.02415476	PDS5B	PDS5 cohesin associated factor B
229422_at	0.0000252	0.0000094	4.574924	2.46198	1.02448767	NRDC	nardilysin convertase
205401_at	0.00877	0.00472	2.865049	-3.39131	1.02503407	AGPS	alkylglycerone phosphate synthase
202243_s_at	0.00000178	0.000000576	5.205686	5.15549	1.0252385	PSMB4	proteasome subunit beta 4
238642_at	0.0000476	0.0000185	4.413325	1.81461	1.0254573	ANKRD13D	ankyrin repeat domain 13D
212582_at	0.0000287	0.0000108	4.541516	2.32666	1.02549564	OSBPL8	oxysterol binding protein like 8
221220_s_at	0.00245	0.00121	3.294951	-2.1376	1.02575515	SCYL2	SCY1 like pseudokinase 2
221986_s_at	0.00836	0.00449	2.881956	-3.34497	1.02632198	KLHL24	kelch like family member 24
209267_s_at	0.0269	0.0157	2.440833	-4.47233	1.02650349	SLC39A8	solute carrier family 39 member 8
233665_x_at	4.36E-09	1.01E-09	6.486339	11.34368	1.02679631	MTO1	mitochondrial tRNA translation optimization 1
201962_s_at	0.000129	0.0000531	4.151807	0.80605	1.02693884	RNF41	ring finger protein 41
233924_s_at	0.00245	0.00121	3.294398	-2.13931	1.0271379	EXOC6	exocyst complex component 6
201552_at	9.74E-09	2.35E-09	6.324526	10.5146	1.02728555	LAMP1	lysosomal associated membrane protein 1
225047_at	1.47E-10	2.79E-11	7.149485	14.86432	1.02765021	NUP58	nucleoporin 58
221485_at	0.000627	0.000284	3.710022	-0.78301	1.02818013	B4GALT5	beta-1,4-galactosyltransferase 5
225064_at	0.00782	0.00418	2.905316	-3.28053	1.02828264	RABEP1	rabaptin, RAB GTPase binding effector protein 1
209345_s_at	0.000000175	4.97E-08	5.720724	7.53689	1.02841961	PI4K2A	phosphatidylinositol 4-kinase type 2 alpha
239761_at	0.0322	0.0191	2.366566	-4.64513	1.0284755	GCNT1	glucosaminyl (N-acetyl) transferase 1, core 2
220988_s_at	0.0307	0.0181	2.387118	-4.59781	1.02861269	C1QTNF3	C1q and tumor necrosis factor related protein 3
225416_at	4.87E-09	1.13E-09	6.464509	11.2311	1.0288027	RLIM	ring finger protein, LIM domain interacting
242201_at	0.0000101	0.00000359	4.798459	3.38684	1.02883049	PMS2P5	PMS1 homolog 2, mismatch repair system component pseudogene 5
218784_s_at	0.000502	0.000224	3.774462	-0.56049	1.02891016	SAYSD1	SAYSVFN motif domain containing 1
203593_at	7.94E-09	1.89E-09	6.366091	10.72637	1.02903791	CD2AP	CD2 associated protein
220638_s_at	0.0192	0.0109	2.574518	-4.14881	1.02916339	CBLC	Cbl proto-oncogene C
210334_x_at	0.017	0.00962	2.620097	-4.03488	1.02921755	BIRC5	baculoviral IAP repeat containing 5
230361_at	0.0248	0.0144	2.473292	-4.39525	1.02923593	MROH1	maestro heat like repeat family member 1
203976_s_at	0.00674	0.00356	2.957849	-3.13392	1.02936717	CHAF1A	chromatin assembly factor 1 subunit A
204868_at	0.000156	0.0000649	4.100751	0.61493	1.03009757	MRPL58	mitochondrial ribosomal protein L58
224793_s_at	0.000029	0.0000109	4.539543	2.31869	1.03029981	TGFBR1	transforming growth factor beta receptor 1
208374_s_at	7.92E-15	8.47E-16	8.934219	25.12384	1.03030504	CAPZA1	capping actin protein of muscle Z-line alpha subunit 1
214040_s_at	0.0023	0.00113	3.315616	-2.07344	1.03035883	GSN	gelsolin
204729_s_at	0.000972	0.000452	3.580674	-1.21989	1.03042165	STX1A	syntaxin 1A
202871_at	0.00678	0.00358	2.955786	-3.13972	1.03093803	TRAF4	TNF receptor associated factor 4
215711_s_at	0.00621	0.00326	2.986428	-3.05316	1.03107976	WEE1	WEE1 G2 checkpoint kinase
205287_s_at	0.0387	0.0233	2.289387	-4.81943	1.03119817	TFAP2C	transcription factor AP-2 gamma
203013_at	3.66E-10	7.32E-11	6.974439	13.91681	1.03120396	ECD	ecdysoneless cell cycle regulator
211973_at	0.00207	0.00101	3.347731	-1.97306	1.03123926	NUDT3	nudix hydrolase 3
235088_at	0.0167	0.00943	2.627114	-4.01717	1.03128869	C4orf46	chromosome 4 open reading frame 46
218929_at	0.0000043	0.00000146	5.001911	4.25728	1.03133301	CDKN2AIP	CDKN2A interacting protein
204564_at	0.0000563	0.0000221	4.370164	1.64479	1.03135173	PCGF3	polycomb group ring finger 3
211161_s_at	0.00816	0.00437	2.890687	-3.32094	1.03150115	COL3A1	collagen type III alpha 1 chain
203286_at	0.00000311	0.00000103	5.077997	4.58961	1.03158619	RNF44	ring finger protein 44
201631_s_at	0.0095	0.00514	2.836685	-3.46851	1.03168975	IER3	immediate early response 3
212666_at	0.0000147	0.00000534	4.707097	3.00478	1.03179198	SMURF1	SMAD specific E3 ubiquitin protein ligase 1
203925_at	0.0000168	0.00000612	4.675547	2.87414	1.03220699	GCLM	glutamate-cysteine ligase modifier subunit
217979_at	0.00242	0.00119	3.298986	-2.1251	1.0325346	TSPAN13	tetraspanin 13
208613_s_at	0.00128	0.000604	3.498127	-1.49177	1.03273872	FLNB	filamin B
210829_s_at	0.00425	0.00217	3.115166	-2.68081	1.03280187	SSBP2	single stranded DNA binding protein 2
218558_s_at	0.0000383	0.0000147	4.468408	2.03323	1.03302317	MRPL39	mitochondrial ribosomal protein L39
204048_s_at	0.000168	0.0000702	4.080604	0.54004	1.03304936	PHACTR2	phosphatase and actin regulator 2
225056_at	0.00516	0.00267	3.049828	-2.87154	1.03350725	SIPA1L2	signal induced proliferation associated 1 like 2
222573_s_at	0.000146	0.0000605	4.118547	0.68133	1.03352488	SAV1	salvador family WW domain containing protein 1
209482_at	0.00000488	0.00000167	4.972088	4.12801	1.0335405	POP7	POP7 homolog, ribonuclease P/MRP subunit
215691_x_at	0.000000369	0.000000109	5.558571	6.77056	1.03358347	HSPB11	heat shock protein family B (small) member 11
212544_at	0.00022	0.0000935	4.006578	0.26745	1.03358611	ZNHIT3	zinc finger HIT-type containing 3
223383_at	0.000218	0.0000927	4.008836	0.27571	1.0336394	ZNRF1	zinc and ring finger 1, E3 ubiquitin protein ligase
211855_s_at	3.13E-08	8.05E-09	6.085151	9.31155	1.03376094	SLC25A14	solute carrier family 25 member 14
229272_at	0.000401	0.000177	3.838166	-0.33735	1.03417814	FNBP4	formin binding protein 4
211543_s_at	0.0000995	0.0000403	4.221015	1.06816	1.03444213	GRK6	G protein-coupled receptor kinase 6
209330_s_at	1.17E-09	2.5E-10	6.748455	12.71245	1.03484172	HNRNPD	heterogeneous nuclear ribonucleoprotein D
206020_at	0.0000221	0.00000819	4.607346	2.59403	1.03554613	SOCS6	suppressor of cytokine signaling 6
205427_at	0.0000205	0.00000756	4.626326	2.67167	1.03568543	ZNF354A	zinc finger protein 354A
203946_s_at	0.0473	0.029	2.20311	-5.00785	1.03603251	ARG2	arginase 2
221103_s_at	0.0242	0.014	2.483599	-4.37058	1.03609161	CFAP44	cilia and flagella associated protein 44
226584_s_at	0.000482	0.000215	3.786524	-0.51847	1.03649282	FAM110A	family with sequence similarity 110 member A
224759_s_at	0.00000144	0.000000459	5.254777	5.37571	1.03670164	TMEM263	transmembrane protein 263
1557078_at	0.0232	0.0134	2.50015	-4.33076	1.03677552	SLFN5	schlafen family member 5
209685_s_at	0.0341	0.0203	2.342797	-4.69939	1.03679015	PRKCB	protein kinase C beta
203093_s_at	0.0000106	0.00000378	4.787177	3.33936	1.03693094	TIMM44	translocase of inner mitochondrial membrane 44
223602_at	0.000124	0.0000508	4.162859	0.84767	1.03774008	USP30	ubiquitin specific peptidase 30
229318_at	0.00723	0.00384	2.933411	-3.20242	1.03786903	NUTM2B-AS1	NUTM2B antisense RNA 1
201423_s_at	0.00000446	0.00000151	4.993595	4.22117	1.03788644	CUL4A	cullin 4A
215521_at	0.000307	0.000133	3.914097	-0.06732	1.03808289	PHC3	polyhomeotic homolog 3
201771_at	9.8E-09	2.37E-09	6.32339	10.50882	1.03822744	SCAMP3	secretory carrier membrane protein 3
232141_at	0.0000444	0.0000171	4.431382	1.88604	1.03836115	U2AF1	U2 small nuclear RNA auxiliary factor 1
203832_at	0.000000174	4.93E-08	5.722416	7.54497	1.03909237	SNRPF	small nuclear ribonucleoprotein polypeptide F
201027_s_at	1.45E-09	3.14E-10	6.705636	12.48673	1.03916788	EIF5B	eukaryotic translation initiation factor 5B
215318_at	0.0126	0.00695	2.734098	-3.74188	1.03922641	MINOS1P1	mitochondrial inner membrane organizing system 1 pseudogene 1
202471_s_at	0.000000469	0.000000141	5.505552	6.52324	1.03924359	IDH3G	isocitrate dehydrogenase 3 (NAD(+)) gamma
216251_s_at	0.000605	0.000273	3.72053	-0.74695	1.03927569	TTLL12	tubulin tyrosine ligase like 12
200684_s_at	0.000000953	0.000000297	5.348104	5.7984	1.03929669	UBE2L3	ubiquitin conjugating enzyme E2 L3
213684_s_at	0.00181	0.000873	3.391392	-1.83522	1.03932283	PDLIM5	PDZ and LIM domain 5
215891_s_at	0.00336	0.00169	3.193195	-2.44835	1.03938242	GM2A	GM2 ganglioside activator
224578_at	1.64E-10	3.13E-11	7.128974	14.75265	1.03951733	RCC2	regulator of chromosome condensation 2
211977_at	0.000595	0.000269	3.725207	-0.73087	1.03964477	GPR107	G protein-coupled receptor 107
207746_at	0.022	0.0126	2.521587	-4.27881	1.04011215	POLQ	DNA polymerase theta
209645_s_at	0.00214	0.00104	3.338383	-2.00236	1.04048754	ALDH1B1	aldehyde dehydrogenase 1 family member B1
1566766_a_at	0.0455	0.0278	2.220269	-4.97091	1.04059473	MACC1	metastasis associated in colon cancer 1
235198_at	0.000476	0.000212	3.789645	-0.50759	1.04064626	OSTM1	osteopetrosis associated transmembrane protein 1
212652_s_at	3.36E-09	7.63E-10	6.539059	11.61647	1.04094349	SNX4	sorting nexin 4
223094_s_at	0.00674	0.00356	2.957675	-3.1344	1.04104568	ANKH	ANKH inorganic pyrophosphate transport regulator
228801_at	0.000446	0.000198	3.808164	-0.44282	1.04133681	ORMDL1	ORMDL sphingolipid biosynthesis regulator 1
211575_s_at	0.00000019	5.42E-08	5.703009	7.45246	1.04134477	UBE3A	ubiquitin protein ligase E3A
214427_at	0.00251	0.00124	3.287089	-2.16191	1.0414843	NOP2	NOP2 nucleolar protein
239364_at	0.0149	0.00835	2.670072	-3.90784	1.04153367	ETV6	ETS variant 6
219530_at	2.35E-09	5.24E-10	6.610096	11.98605	1.04156922	PALB2	partner and localizer of BRCA2
204071_s_at	1.18E-08	2.89E-09	6.284852	10.31324	1.04181219	TOPORS	TOP1 binding arginine/serine rich protein
